,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
343,0.672,0.499,0.02,0.201,0.092,0.237,0.27,0.154
344,0.676,0.5,0.018,0.221,0.078,0.244,0.273,0.146
345,0.669,0.499,0.019,0.184,0.085,0.208,0.244,0.185
346,0.67,0.498,0.034,0.183,0.123,0.209,0.284,0.177
347,0.671,0.497,0.032,0.173,0.107,0.25,0.284,0.113
348,0.679,0.497,0.031,0.248,0.091,0.229,0.277,0.191
349,0.664,0.498,0.021,0.243,0.081,0.284,0.271,0.173
350,0.673,0.498,0.02,0.255,0.099,0.195,0.275,0.171
351,0.673,0.498,0.02,0.227,0.107,0.201,0.308,0.197
352,0.682,0.497,0.022,0.242,0.091,0.292,0.284,0.184
353,0.685,0.496,0.018,0.191,0.113,0.291,0.291,0.18
354,0.675,0.496,0.031,0.248,0.115,0.274,0.272,0.192
355,0.669,0.494,0.031,0.201,0.097,0.221,0.279,0.174
356,0.671,0.495,0.038,0.186,0.105,0.249,0.258,0.133
357,0.673,0.495,0.019,0.248,0.083,0.248,0.254,0.139
358,0.672,0.494,0.033,0.211,0.132,0.221,0.281,0.161
359,0.673,0.494,0.016,0.247,0.109,0.22,0.259,0.138
360,0.663,0.493,0.032,0.191,0.097,0.192,0.249,0.106
361,0.673,0.493,0.04,0.19,0.096,0.254,0.262,0.091
362,0.669,0.493,0.025,0.213,0.12,0.24,0.258,0.164
363,0.662,0.492,0.022,0.268,0.107,0.255,0.248,0.161
364,0.669,0.492,0.015,0.226,0.084,0.241,0.27,0.179
365,0.661,0.49,0.035,0.17,0.108,0.235,0.318,0.158
366,0.666,0.49,0.026,0.232,0.115,0.226,0.286,0.156
367,0.666,0.49,0.017,0.222,0.102,0.225,0.273,0.156
368,0.668,0.491,0.027,0.18,0.114,0.269,0.27,0.166
369,0.676,0.49,0.036,0.211,0.096,0.264,0.255,0.144
370,0.663,0.488,0.034,0.236,0.115,0.213,0.245,0.166
371,0.67,0.491,0.054,0.253,0.112,0.244,0.271,0.208
372,0.663,0.489,0.02,0.217,0.098,0.268,0.276,0.153
373,0.667,0.488,0.028,0.223,0.114,0.264,0.271,0.179
374,0.67,0.489,0.039,0.226,0.091,0.23,0.274,0.173
375,0.665,0.488,0.028,0.201,0.112,0.221,0.266,0.131
376,0.668,0.488,0.024,0.253,0.108,0.258,0.267,0.195
377,0.666,0.487,0.031,0.211,0.1,0.248,0.282,0.183
378,0.665,0.486,0.02,0.195,0.107,0.216,0.246,0.148
379,0.661,0.486,0.036,0.229,0.095,0.26,0.273,0.207
380,0.671,0.486,0.04,0.201,0.143,0.175,0.261,0.198
381,0.668,0.486,0.027,0.194,0.087,0.197,0.232,0.126
382,0.669,0.485,0.025,0.213,0.091,0.238,0.256,0.193
383,0.668,0.486,0.036,0.208,0.12,0.242,0.327,0.175
384,0.666,0.486,0.04,0.209,0.138,0.269,0.269,0.14
385,0.668,0.485,0.021,0.217,0.082,0.273,0.229,0.194
386,0.659,0.485,0.042,0.202,0.117,0.23,0.257,0.216
387,0.663,0.485,0.029,0.237,0.118,0.245,0.247,0.136
388,0.663,0.484,0.023,0.249,0.107,0.254,0.262,0.192
389,0.668,0.483,0.023,0.254,0.113,0.246,0.237,0.143
390,0.656,0.483,0.043,0.21,0.117,0.256,0.28,0.131
391,0.661,0.483,0.026,0.239,0.102,0.252,0.251,0.197
392,0.662,0.48,0.024,0.205,0.087,0.231,0.241,0.162
393,0.662,0.48,0.036,0.213,0.116,0.217,0.263,0.192
394,0.674,0.483,0.015,0.203,0.083,0.233,0.231,0.15
395,0.664,0.482,0.035,0.199,0.118,0.239,0.245,0.184
396,0.672,0.479,0.027,0.191,0.108,0.273,0.298,0.139
397,0.672,0.48,0.019,0.191,0.088,0.212,0.221,0.135
398,0.664,0.48,0.042,0.231,0.129,0.259,0.294,0.201
399,0.667,0.479,0.023,0.229,0.107,0.256,0.261,0.162
400,0.667,0.479,0.016,0.249,0.111,0.285,0.274,0.208
401,0.67,0.479,0.023,0.238,0.104,0.238,0.266,0.14
402,0.663,0.478,0.033,0.22,0.11,0.205,0.251,0.109
403,0.669,0.478,0.037,0.201,0.093,0.206,0.262,0.193
404,0.668,0.477,0.029,0.199,0.094,0.208,0.287,0.156
405,0.673,0.479,0.028,0.22,0.086,0.258,0.254,0.173
406,0.671,0.478,0.032,0.235,0.111,0.301,0.259,0.149
