,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
134,1.243,1.163,0.036,0.496,0.214,0.616,0.687,0.391
135,1.215,1.144,0.032,0.476,0.2,0.597,0.601,0.356
136,1.192,1.127,0.032,0.467,0.159,0.57,0.628,0.339
137,1.162,1.106,0.024,0.469,0.165,0.518,0.562,0.352
138,1.144,1.086,0.026,0.372,0.146,0.487,0.555,0.293
139,1.115,1.069,0.045,0.409,0.152,0.532,0.549,0.267
140,1.095,1.052,0.026,0.421,0.191,0.454,0.517,0.306
141,1.075,1.034,0.017,0.43,0.152,0.469,0.516,0.271
142,1.053,1.015,0.022,0.354,0.135,0.482,0.493,0.262
143,1.049,1.001,0.037,0.359,0.14,0.456,0.495,0.276
144,1.03,0.985,0.034,0.352,0.171,0.441,0.494,0.291
145,1.028,0.969,0.049,0.299,0.178,0.415,0.463,0.258
146,0.993,0.954,0.031,0.32,0.114,0.371,0.456,0.256
147,0.987,0.939,0.041,0.355,0.139,0.439,0.444,0.285
148,0.971,0.927,0.039,0.317,0.154,0.386,0.438,0.253
149,0.96,0.914,0.028,0.325,0.12,0.404,0.431,0.223
150,0.956,0.9,0.038,0.273,0.124,0.404,0.396,0.267
151,0.941,0.886,0.03,0.356,0.155,0.341,0.399,0.222
152,0.93,0.874,0.027,0.322,0.146,0.357,0.433,0.238
153,0.922,0.862,0.021,0.315,0.125,0.403,0.378,0.21
154,0.91,0.851,0.016,0.291,0.119,0.335,0.383,0.231
155,0.898,0.839,0.023,0.283,0.127,0.321,0.395,0.231
156,0.895,0.831,0.03,0.286,0.183,0.336,0.395,0.158
157,0.882,0.82,0.046,0.318,0.16,0.336,0.41,0.15
158,0.883,0.81,0.018,0.359,0.164,0.36,0.417,0.178
159,0.878,0.798,0.03,0.337,0.133,0.358,0.387,0.168
160,0.867,0.79,0.026,0.326,0.138,0.344,0.359,0.195
161,0.861,0.782,0.034,0.273,0.129,0.332,0.361,0.195
162,0.856,0.772,0.023,0.307,0.107,0.304,0.376,0.147
163,0.848,0.765,0.033,0.33,0.127,0.347,0.39,0.197
164,0.849,0.757,0.036,0.277,0.132,0.304,0.382,0.134
165,0.837,0.748,0.065,0.214,0.155,0.303,0.388,0.131
166,0.84,0.742,0.036,0.231,0.105,0.302,0.353,0.167
167,0.83,0.735,0.028,0.229,0.146,0.287,0.381,0.156
168,0.828,0.729,0.038,0.321,0.127,0.283,0.362,0.195
169,0.824,0.723,0.035,0.307,0.119,0.3,0.353,0.202
170,0.817,0.716,0.025,0.288,0.101,0.321,0.34,0.162
171,0.814,0.709,0.017,0.269,0.125,0.293,0.369,0.181
172,0.805,0.704,0.016,0.259,0.116,0.307,0.348,0.19
173,0.812,0.701,0.043,0.282,0.135,0.281,0.356,0.144
174,0.802,0.695,0.032,0.27,0.136,0.308,0.329,0.208
