,MQ-2_DG,MQ-3_DG,MQ-5_DG,MQ-6_DG,MQ-8_DG,MQ-9_DG,MQ-135_DG,MQ-138_DG,MQ-2_PK,MQ-3_PK,MQ-5_PK,MQ-6_PK,MQ-8_PK,MQ-9_PK,MQ-135_PK,MQ-138_PK,MQ-2_MN,MQ-3_MN,MQ-5_MN,MQ-6_MN,MQ-8_MN,MQ-9_MN,MQ-135_MN,MQ-138_MN,MQ-2_RT,MQ-3_RT,MQ-5_RT,MQ-6_RT,MQ-8_RT,MQ-9_RT,MQ-135_RT,MQ-138_RT,MQ-2_FT,MQ-3_FT,MQ-5_FT,MQ-6_FT,MQ-8_FT,MQ-9_FT,MQ-135_FT,MQ-138_FT,MQ-2_AI,MQ-3_AI,MQ-5_AI,MQ-6_AI,MQ-8_AI,MQ-9_AI,MQ-135_AI,MQ-138_AI,MQ-2_DI,MQ-3_DI,MQ-5_DI,MQ-6_DI,MQ-8_DI,MQ-9_DI,MQ-135_DI,MQ-138_DI,Reference_Red,Phenol Red_Red,Methylene Blue_Red,Methyl Red_Red,Reference_Green,Phenol Red_Green,Methylene Blue_Green,Methyl Red_Green,Reference_Blue,Phenol Red_Blue,Methylene Blue_Blue,Methyl Red_Blue,Reference_Hue,Phenol Red_Hue,Methylene Blue_Hue,Methyl Red_Hue,Reference_Saturation,Phenol Red_Saturation,Methylene Blue_Saturation,Methyl Red_Saturation,Reference_Value,Phenol Red_Value,Methylene Blue_Value,Methyl Red_Value,VOC
0,28.98532547,2.171367374,0.367137798,2.463584406,1.168747687,5.836668573,16.37361978,6.5267335,44.01800521,2.588933112,0.588005366,10.38359233,4.622889072,7.507512349,19.66093076,8.705952468,27.27930077,2.176005603,0.343547291,1.497313166,1.217283426,3.725324199,15.98031107,3.591784447,1,2,1,1,0,36,1,54,7,47,1,4,1,3,7,3,2709.799963,214.890115,34.19959464,159.3489997,119.6534816,389.2711833,1577.199281,382.0012017,717.2328266,162.459092,8.231591047,120.5313595,38.98568203,111.0839557,348.1228708,117.9807537,2.0934,10.6036,3.3567,4.3785,2.183,28.4236,6.017,26.5051,2.1333,5.5964,3.4822,8.1161,9.0578,17.4441,1.4693,17.7102,0.1751,16.0359,3.6088,11.1417,2.1758,11.9333,3.4822,4.3785,Acetone
1,25.11415525,2.053644237,0.180342325,8.650878532,0.531005186,5.252011859,6.367097581,3.724948558,33.37143469,2.168295123,0.658336553,10.38338026,2.262705125,5.836807181,9.797335125,4.347582549,19.56356169,1.812049193,0.141970006,2.845519184,0.466936898,2.41009225,5.144627102,1.492945376,2,5,1,58,0,49,1,54,9,37,3,12,6,4,8,25,1982.948106,181.5082232,14.43056266,341.3796408,46.84919548,264.3890621,522.2242927,165.6657,813.3420235,285.2985443,9.610118003,418.8375503,31.31832682,140.3338107,191.612453,97.84992825,2.0153,1.4322,0.779,2.2399,2.4976,2.4235,3.9604,11.6606,2.1278,1.5369,1.3695,2.7262,26.0847,1.11,1.4886,15.7837,0.5,1.6485,1.3456,1.8943,1.9871,1.3454,1.3695,2.2399,Acetone
2,25.44520524,1.934628087,0.243855536,10.38313038,0.41203526,5.251748491,7.330380479,3.724783874,34.55889857,2.067089133,0.808740174,10.38313038,1.923454875,6.567537965,10.5002875,4.347417865,20.08622854,1.722056805,0.17170961,3.760934122,0.391775452,2.453908794,5.658603828,1.644132447,1,5,0,54,1,48,1,49,8,39,11,13,7,5,8,4,2034.103413,172.2959578,17.68555418,428.467241,38.92218381,270.602908,575.1037122,182.6827692,887.6350178,224.3195557,17.30076861,478.0370551,26.81713105,159.9866948,221.2121198,111.2251743,1.8914,1.6054,0.9554,3.906,2.1503,1.8481,4.2142,10.7179,1.9504,2.4544,2.1862,2.6307,27.2533,0.9597,1.3098,47.0193,0.3731,1.9754,1.374,1.5706,1.8727,1.5548,2.1862,3.906,Acetone
3,25.4580301,1.990455381,0.186193416,10.38367945,0.465298307,5.836444015,7.330659624,4.347523651,34.57172343,2.128712768,0.707778396,10.38367945,2.016640576,6.567438167,11.31336331,4.743745281,20.27125278,1.769334617,0.146177499,3.36280255,0.417527495,2.748093383,5.679744106,1.617858863,1,5,0,56,1,45,1,47,8,40,13,13,13,5,8,23,2051.545449,177.043,14.87610653,387.4428359,41.68330479,298.1020147,575.7434593,180.702258,925.6420171,239.8219364,14.50109981,467.1792016,41.05564738,169.5786647,228.9228964,114.6028222,1.382,2.0829,2.2827,1.4291,1.1234,2.2306,3.3568,7.8661,1.5071,3.5374,1.7171,1.6887,32.4741,0.7469,1.8681,66.5867,0.3642,3.1416,3.3534,0.9839,1.4151,2.1139,1.7171,1.4291,Acetone
4,25.8007238,1.971918579,0.193906722,10.38377983,0.513509934,5.836523992,7.520646954,3.475776523,35.84857069,2.109686324,0.765034661,10.38377983,1.798610709,6.567518144,10.89224796,4.34746411,20.33367968,1.734392952,0.145989688,3.366380151,0.351114889,3.02272468,5.770709403,1.610637044,2,6,1,55,0,39,1,46,9,38,14,13,4,5,9,4,2057.172575,173.7316153,14.92825154,391.2307269,36.16165883,326.0359254,586.6803454,178.0904614,961.637053,252.0607687,15.532405,479.6515584,28.27043632,183.5050367,244.6790125,116.0268211,0.6216,0.6216,0.8456,2.1689,0.7851,1.0919,3.3697,7.6169,0.5898,2.1781,0.8418,1.1074,24.8493,0.7332,1.2211,63.6562,0.2661,2.337,1.5505,0.9024,0.5804,0.6035,0.8418,2.1689,Acetone
5,26.95856758,1.845003128,0.342069395,3.701085643,1.007055587,6.565759802,16.37048567,6.525628096,39.5613073,2.149281433,0.472410576,10.38359233,4.272468335,8.758742258,22.69223756,7.459579082,25.90810023,1.826317915,0.305096875,2.101238507,1.044522163,4.053723142,16.58037718,4.058059523,0,2,1,1,1,47,1,42,6,48,1,6,2,15,7,3,2572.163959,180.4812509,30.41678589,223.9823919,102.7692791,422.0889928,1633.512745,428.6257649,660.3555413,156.2489458,7.546703961,168.0754489,33.454161,123.6173677,348.0305353,118.7329907,2.9045,11.6481,1.7016,5.8425,2.8145,24.8733,8.5221,27.4718,2.8574,3.5818,3.929,8.7254,7.9466,16.5626,2.5299,18.7009,0.1525,15.4545,1.9084,12.1828,2.8151,13.7823,3.929,5.8425,Acetone
6,26.5996766,2.071526618,0.343592464,2.154396601,1.047012137,4.374928725,15.50807945,5.800455688,40.3889761,2.32629429,0.576900387,8.651278098,4.06773897,5.836917029,21.06931983,6.526862011,25.2379961,2.004596071,0.328918461,1.300074881,1.07796145,3.264541495,14.56811147,3.02672084,1,3,3,0,1,33,1,51,6,47,1,4,2,3,6,3,2503.481134,198.5867411,32.68258105,137.5787827,106.2219151,339.9082392,1441.794652,320.6467605,651.8097087,88.93441732,6.517021325,95.34407023,33.69111523,88.47884692,321.3962219,87.13818387,0.4292,3.148,0.7783,3.2174,0.317,9.2211,2.0796,26.8473,0.3591,2.3508,0.7823,6.8127,8.9693,5.5457,0.6776,17.224,0.165,8.2538,0.7605,10.4917,0.2994,5.6155,0.7823,3.2174,Acetone
7,28.45738472,2.027971375,3.288712343,10.38351912,1.035540697,7.507145104,0.355895995,5.800239791,33.9546361,2.454176105,5.934214988,10.38351912,3.796065196,8.760277936,0.360796243,7.460597099,24.95247364,2.093744478,1.378557236,7.292543828,0.708078221,5.310731743,0.316280203,4.09279722,1,2,68,28,1,31,3,19,8,50,4,8,2,3,12,3,2501.437191,205.6672664,156.2019582,749.7806166,73.46026923,555.5552255,31.59559367,428.2330605,777.8239715,238.6996092,89.13677131,375.1176694,44.3747289,142.5973415,16.76834021,106.5792659,0.5542,0.7344,1.0165,1.8237,0.9734,1.4361,2.3652,18.0276,0.633,2.9291,2.9767,3.1688,27.3761,1.1972,0.3585,52.9934,0.3743,4.2015,1.7459,4.1964,0.5684,1.076,2.9767,1.8237,Acetone
8,28.89443413,1.79622419,5.934226069,10.38326462,1.489985573,8.760387812,0.354948143,7.460569212,33.38097451,2.21276004,8.910416546,10.38326462,4.385066284,8.760387812,0.37055655,8.705837194,25.56965687,1.852609828,2.160534139,7.557284374,0.871651282,5.687062865,0.314589539,4.976390043,1,2,50,25,1,31,2,26,8,51,5,10,3,6,12,4,2561.319026,181.9939966,247.5372296,773.6049752,92.97063267,586.9197497,31.51902031,516.2654948,712.5844492,153.2040525,143.9452616,387.4365634,60.04765402,136.0002535,16.6189279,115.1533275,0.5968,2.1318,5.1228,0.8073,0.6163,5.0895,1.8822,14.637,0.5801,2.253,1.6218,3.2825,6.0751,2.2978,0.4887,6.6425,0.1219,4.5911,9.1495,3.9635,0.601,2.6138,1.6218,0.8073,Acetone
9,28.90169075,1.873198184,5.562038367,10.38335418,1.62198007,10.51508413,0.361574814,10.44894267,36.52696308,2.254579455,8.098564341,10.38335418,3.712281074,10.51508413,0.372501807,10.44894267,25.99220277,1.909866877,2.264560213,7.595510384,0.904944219,7.227309138,0.310392984,5.5135223,1,2,46,20,1,25,1,32,7,50,5,12,3,4,11,4,2601.209913,187.7919026,259.2365366,777.0461222,96.95123059,745.0935796,31.14080959,576.3104896,627.4627975,94.86983946,132.4152443,350.975759,45.73306291,149.6779356,13.15260489,120.507117,10.1993,10.3193,16.2427,9.4702,10.5175,8.0154,33.6536,5.616,10.8859,9.72,10.5933,13.1973,17.2903,2.1818,8.024,5.0661,0.4139,20.6216,20.755,8.9987,10.4874,9.5186,10.5945,9.4702,Acetone
10,30.78810624,1.969387876,1.521436702,10.38408208,7.148562865,10.51489896,8.63885064,10.44925646,39.53810624,2.299073968,2.687655541,10.38408208,11.45890769,10.51489896,9.182707236,10.44925646,27.54615339,1.955324969,0.616351852,7.018275036,2.564326031,7.297854446,6.343723552,6.027237132,1,2,71,28,71,28,44,30,7,47,3,11,6,3,7,4,2754.804453,193.259592,69.94012162,725.101492,301.4000574,751.4409908,646.7234387,629.5211493,653.6424466,128.2613979,31.70211044,363.0767999,211.7497594,166.3813592,170.327113,146.5126894,0.6588,0.7412,0.8951,1.474,0.6532,1.2349,4.1696,1.8857,1.0031,1.2746,0.9179,1.4622,7.9306,0.8587,1.181,0.8472,0.2576,1.6767,1.3133,1.95,0.8793,0.974,0.9179,1.474,Acetone
11,31.25703419,1.85968945,1.842015699,10.38317906,2.616007019,10.51367005,10.13691864,10.44842086,37.2468515,2.206853593,3.060714386,10.38317906,5.710613562,10.51367005,11.76923858,10.44842086,27.10660399,1.86444091,0.786069062,7.518318995,1.429728904,7.208626356,9.100702831,5.912106944,2,2,69,22,60,22,0,31,7,49,3,21,9,4,7,3,2717.931476,183.9059073,88.50105683,770.0973211,153.5370423,743.3994025,910.2955225,617.4085368,655.3388567,205.8358874,46.68653439,480.1724254,111.7722445,183.5584438,201.3921945,143.0171016,0.6882,0.6995,1.0346,2.0556,0.6001,0.4396,4.6193,3.1742,0.8186,1.9313,1.0896,1.1875,10.5632,0.4939,1.3541,1.2583,0.3344,2.1582,1.5547,2.1476,0.731,0.5021,1.0896,2.0556,Acetone
12,21.07489851,0.319264735,1.634146648,3.45359542,4.499886079,0.638375529,10.13845621,0.302250917,23.09893393,0.33814415,1.76642178,4.319846286,4.751953028,1.041234529,11.77077614,0.456045241,17.03682482,0.281805925,1.150978476,2.714667486,3.266701013,0.560874746,8.13628542,0.283258408,3,7,9,7,12,1,2,1,3,47,3,8,2,5,4,6,1721.87272,28.19014714,117.6979643,274.7527443,333.5653599,55.59982292,821.4933336,28.1797119,310.6427653,8.795281459,22.08981731,50.50130494,57.97368299,6.670472895,139.9272279,3.894065166,2.4536,27.7225,15.5458,3.6642,2.8501,96.5335,15.499,29.5465,2.3618,18.3656,18.3908,10.2494,37.2576,176.0403,8.1298,25.3944,1.14,56.833,31.7945,11.1894,1.7148,25.7536,18.3935,6.296,Ammonia
13,21.03434478,0.099594589,0.284723773,0.493853502,1.322402434,0.454685853,2.285344329,0.207164748,25.16999408,0.147877348,0.302080816,1.008360013,1.59135873,0.798636267,2.509943216,0.385464482,18.45716475,0.10724517,0.232301684,0.465688971,1.107400441,0.422503557,1.949560601,0.192810063,1,2,2,0,2,0,1,1,4,44,1,19,1,9,3,10,1849.786861,10.54269552,23.36337943,46.08752814,111.1730903,41.94741259,195.8037813,19.13274857,467.0373018,5.505448196,5.476189244,10.32632028,27.59558542,7.741054678,50.3536079,3.912736786,3.7729,25.228,5.3842,3.797,3.4315,81.4918,3.5536,33.972,6.7064,12.5313,9.8836,9.6995,10.9277,213.8062,1.7937,25.7495,4.9352,31.1266,15.4592,10.4657,3.4147,25.2281,9.8836,3.797,Ammonia
14,22.25040101,0.098000648,0.274814788,0.493697612,1.242216422,0.499766511,2.342441143,0.228030304,25.16415392,0.145421033,0.284738179,0.900928474,1.426211054,0.798496906,2.728204742,0.391529135,19.1358618,0.105128445,0.212297936,0.440581155,1.003978339,0.424842068,2.037108002,0.19858094,1,3,4,0,3,1,1,1,4,44,2,19,14,13,2,15,1917.05648,10.34025328,21.42223071,43.65457505,100.8975585,42.11235394,204.2499254,19.67953417,481.0324239,6.896207771,5.423560408,10.08821566,26.26642461,7.788044164,55.65037741,4.119016065,3.5953,22.2563,7.2738,4.1834,3.8418,73.7723,3.8982,28.1703,3.3795,23.7229,3.7593,5.6885,2.9984,215.8173,3.0297,16.2556,1.6091,25.3323,14.6796,3.5753,3.6848,22.2563,3.7593,4.2113,Ammonia
15,21.04166199,0.098778014,0.273825674,0.465993651,1.241735965,0.467203579,2.986525319,0.212661006,23.92652955,0.142996374,0.289924067,0.91728424,1.463847132,0.786182845,3.934523888,0.391468716,17.98368322,0.104549098,0.214956033,0.442719942,1.017052872,0.423316455,2.733259419,0.197421622,1,3,4,0,3,0,1,1,4,44,2,16,2,12,4,14,1805.451283,10.29371394,21.72767965,43.94258528,102.3622775,42.0279521,273.163394,19.57120806,456.7572343,5.99815682,5.464642158,10.20508367,25.57984105,7.733569152,65.2276401,3.999766574,2.1693,22.282,6.4384,2.5071,2.0088,74.8549,4.4145,23.582,3.3467,19.1302,4.1197,2.6384,2.4133,215.6036,2.9962,15.5786,2.1917,21.5094,13.689,2.3504,1.991,22.282,4.1197,2.5067,Ammonia
16,21.07228843,0.266582222,1.124308431,3.453352478,3.880367524,0.586723521,10.13588608,0.320005174,22.29418481,0.303839711,1.312242388,3.986429934,4.499077308,1.000783146,11.76820601,0.52817277,16.36221456,0.234468621,0.889295584,2.636186959,3.143692059,0.552606177,8.083006197,0.284761703,2,10,3,5,5,1,2,1,4,36,14,11,2,4,4,5,1658.683524,23.51829048,88.35971534,265.8461922,317.6021961,54.72832769,817.0151389,28.23813276,298.3339696,11.32626355,13.20249543,46.09631515,50.25303898,6.366308025,134.2415329,3.720180552,2.411,24.9165,17.3738,2.7124,2.5458,86.1827,19.5658,19.1514,2.5318,24.1258,19.109,6.2365,137.016,194.6946,6.6881,10.8016,1.9833,58.9906,32.8672,5.6118,2.5643,23.0123,19.109,2.7745,Ammonia
17,19.17239789,0.259280004,1.962893758,3.453286817,3.630468772,0.615247797,10.13615094,0.32413653,21.0699311,0.360570209,2.007987553,3.700787064,4.382956685,1.10850221,11.76847088,0.545268406,15.03345841,0.234088155,1.205940772,2.385448743,2.955641592,0.557445652,7.926149019,0.285940282,2,5,27,6,4,1,2,1,4,0,2,12,4,4,4,5,1523.50804,23.41763667,125.5272098,242.4850985,296.8081451,55.40470797,802.7626999,28.46037382,283.8170454,16.69552977,27.04632688,45.33033641,44.21678038,6.862044306,139.8851348,4.007451524,2.6057,26.0601,15.6101,4.342,2.5117,89.2015,17.7658,18.9497,1.8023,26.1697,15.0579,3.3519,56.6677,194.6174,7.7334,11.3307,0.6805,49.7731,29.6934,7.8275,1.8635,26.0459,15.0522,4.509,Ammonia
18,21.96183615,0.631215197,0.592956416,0.730950731,0.200365836,0.531466414,0.337376442,0.264214754,25.13095168,1.038389528,0.610183064,1.143451143,0.381286305,1.108693645,0.349481406,0.491841674,20.16421017,0.726767353,0.50741803,0.714219148,0.216469865,0.545998604,0.30115169,0.279225415,2,0,7,1,1,1,1,1,3,41,0,2,1,3,2,2,1972.463162,70.57630283,49.69831888,69.39480185,21.03073616,52.01306063,29.92548849,26.71630188,140.6812864,9.549937385,3.285700419,4.288547343,1.60374649,2.523662491,2.406492673,1.374308113,7.6586,34.3224,11.7115,10.8334,7.4242,91.315,13.5948,63.002,9.4877,14.0205,26.2865,19.1411,67.4373,196.9591,2.8154,37.5572,2.0489,42.0385,26.2313,30.4548,7.4518,36.2683,26.2865,9.9351,Ammonia
19,20.56636851,0.589799982,0.725995513,0.951449495,1.3011741,0.499716058,0.331060145,0.258716134,23.32326074,0.936240155,0.801082888,1.356713058,1.504041935,1.132894614,0.39298764,0.49201872,18.55046813,0.680451033,0.662413952,0.903142129,1.223740071,0.536646074,0.30635667,0.275363186,2,1,3,1,2,0,2,1,2,29,1,3,1,2,2,2,1814.292188,66.08975804,64.41461682,87.60643956,118.488676,51.10937862,30.34692198,26.30506826,130.3466673,13.78776466,4.105791424,5.471904869,7.170499382,2.40369627,2.867579623,1.319869735,6.3609,21.2483,14.1503,8.1747,7.2113,66.5594,11.6566,27.2847,8.7938,18.2632,23.2477,7.7763,68.5789,218.4562,4.3767,18.5283,4.6252,62.2496,33.6574,10.059,6.9256,21.2483,23.2477,6.2933,Ammonia
20,20.13087077,0.527126521,0.638460499,0.900756189,1.389627292,0.480372196,3.184521972,0.234377476,23.60869961,0.908415822,0.663518232,1.170164353,1.561143922,0.928337905,3.631560141,0.428338024,18.71835462,0.622707931,0.496445131,0.862245213,1.131088035,0.518388966,2.911367007,0.260258939,1,1,23,1,22,1,2,1,2,32,1,1,1,2,2,1,1815.939255,60.33789365,48.44820319,83.41523984,109.7258698,49.04223588,282.5726458,24.80482242,115.4402583,13.67802761,3.15166471,4.998552818,6.656936631,1.972061565,17.85952177,1.162981748,4.5607,15.2378,12.3224,3.5032,4.2766,63.7706,8.644,26.2101,7.0938,21.0147,17.2771,3.6411,35.192,216.0671,2.998,14.2383,1.0924,73.0823,26.2324,4.9439,5.3695,11.4788,17.2771,3.5398,Ammonia
21,12.23772597,0.463556217,0.05041339,0.333023402,0.015482863,0.0788801,2.399722402,0.09577049,21.72109469,0.679891945,0.051316425,0.553763977,0.39041131,0.438445505,4.101253085,0.259805918,12.91932814,0.50787355,0.031814005,0.238085473,0.190841524,0.204617619,2.444622396,0.118373239,3,1,2,1,9,3,2,2,4,26,1,2,12,7,3,2,1254.522262,49.83184641,3.317407378,24.1845848,17.28075579,18.94975383,239.4639034,11.45810646,76.44030784,-81.57339231,0.398658908,2.642827275,0.101604834,0.505654034,18.47827437,0.578858507,12.0247,24.3274,4.3066,12.3631,11.7933,87.2024,6.1353,35.704,12.795,16.7344,10.5226,7.4878,5.2871,208.822,2.3835,19.0798,3.3827,20.1689,11.4305,4.6822,11.946,24.3448,10.5226,12.3631,Ammonia
22,1.528234968,0.536990631,0.036939099,0.186621432,0.005611612,0.026158516,0.332261538,0.068602699,16.61623401,0.721077489,0.039372546,0.453060625,0.276621223,0.326053552,3.222980041,0.191052857,7.889056776,0.560105402,0.022910618,0.240924991,0.057037763,0.132586113,1.641714514,0.096639886,10,2,7,1,11,11,5,2,9,44,4,4,13,9,9,7,721.3951419,55.17092864,2.207899533,22.44560435,5.178323833,12.11555719,149.8541784,9.147578348,5.590622661,22.71876739,0.119081492,0.646093542,0.136624959,0.22284239,2.249398418,0.499307689,5.5065,29.2924,4.3551,7.1444,4.9321,84.1155,6.8054,34.0894,7.1234,13.0622,9.0674,4.223,4.3982,211.6368,2.3152,18.5287,3.9142,22.0099,11.0492,4.9163,5.276,29.3026,9.0674,7.1444,Ammonia
23,21.99775174,0.096497847,0.278687009,0.493781763,1.241743233,0.458654667,3.501309528,0.208875208,25.16686727,0.140854946,0.28888049,0.901012625,1.504012892,0.774275809,4.352546322,0.368116638,18.92425244,0.101979233,0.211490656,0.437721791,1.042785428,0.420179862,3.198326903,0.194708826,1,3,3,1,2,1,1,0,5,44,1,17,13,11,5,13,1897.259174,10.03764339,21.3988508,43.44448904,104.4940234,41.61953361,318.3064238,19.27594125,482.6159174,3.74528877,5.511782961,10.36370078,26.02344035,7.828477043,73.00666472,4.037144222,2.8083,22.0166,6.1081,3.3191,2.8914,73.8945,4.1607,21.9416,3.8777,20.0663,3.9782,2.7113,2.226,216.9222,2.8888,14.4742,2.354,23.3811,13.078,2.3796,2.7119,22.0166,3.9782,3.3191,Ammonia
24,16.48371154,0.596180198,0.170284859,0.916647339,1.088877441,0.509754391,7.329709802,0.333209241,18.40248352,0.807039105,0.306148791,2.463523886,2.03926452,0.837546083,8.386345474,0.517417542,13.89171632,0.626036325,0.15905815,0.879473515,0.953754003,0.468653871,6.196245412,0.306522529,2,2,1,1,1,0,1,0,3,51,2,1,0,4,2,4,1398.040588,61.43471342,15.84410005,87.63533327,96.24103646,46.27108917,623.8283792,30.35565598,215.2872053,17.48444794,1.755050547,16.51254616,14.61481624,4.112439573,89.54226558,2.773676397,0.3507,0.8362,2.2447,0.5947,0.3258,1.5986,3.9612,4.4452,0.3089,0.7838,1.0676,1.9676,13.5302,1.2466,0.8649,4.0828,0.2422,1.9006,2.8879,2.4919,0.3252,1.1688,1.0645,0.5945,Benzene
25,22.46929495,0.738238782,0.058818647,0.24370229,0.279627652,0.317619004,3.776594523,0.192482113,25.12181484,0.939788371,0.188660577,0.710798345,0.817962391,0.476001071,4.94882516,0.294830577,15.22013114,0.736688574,0.052386938,0.205443747,0.220288733,0.249038101,2.729715729,0.147093563,3,2,1,1,1,1,2,2,3,42,1,3,1,6,2,6,1569.690231,72.89256209,5.239048533,20.62186068,22.41172441,25.17637466,279.2773652,14.94862926,483.9486042,32.52236016,1.20830232,4.759253698,6.97366231,4.728624359,80.62123834,3.157617989,1.2025,1.08,1.7439,1.9002,1.349,1.1873,2.5251,2.827,1.2194,1.7831,1.28,1.6235,15.9533,1.0962,1.117,11.9017,0.4633,2.2695,3.0269,1.3048,1.2237,0.9084,1.28,1.9002,Benzene
26,21.4609589,0.586520196,0.037334505,0.218565051,0.459052362,0.359163339,2.648896036,0.191667704,22.21020965,0.803809368,0.087894935,0.461087418,0.796527303,0.548428831,3.115871257,0.287813976,13.13443416,0.609068884,0.028922442,0.166771951,0.304975026,0.262587959,1.715675457,0.140607458,4,2,1,1,2,1,3,1,3,43,1,7,1,3,2,5,1372.879339,60.04820108,2.935531003,16.92990789,31.52139916,26.81323419,178.0830567,14.32045162,388.5490774,19.27253276,0.554173547,3.290050892,8.474441194,4.422878856,48.59925533,2.657497415,3.3047,3.8075,2.7345,3.4823,3.2982,3.9283,2.0986,2.6249,3.7344,3.3623,3.1374,2.7927,1.9038,0.6608,1.773,1.173,0.7466,1.2459,5.4728,2.4726,3.2029,3.7906,3.1374,3.4823,Benzene
27,22.22132788,0.533314158,0.034617316,0.235219107,0.45706893,0.370096346,2.779892979,0.186525835,23.30357896,0.695613481,0.088897401,0.566392424,0.867148109,0.554639049,3.082530037,0.331000877,13.88074039,0.535557614,0.026782093,0.184485773,0.312113432,0.276923661,1.76272986,0.143940822,3,2,1,1,2,1,2,1,3,43,1,4,0,3,2,5,1448.492498,52.93900298,2.722259096,18.67398988,32.13944273,28.23032516,182.4758873,14.68638124,433.8046877,22.76445075,0.608411646,3.961814344,9.615648866,5.0824227,51.69588133,3.081646843,3.6015,4.3914,2.8575,4.2883,3.6093,4.6591,2.8876,3.137,3.5671,3.3965,2.6657,3.981,1.3726,1.0077,1.7301,1.0214,0.9603,0.9772,5.3487,3.0737,3.5931,4.3947,2.6657,4.2883,Benzene
28,8.458315139,0.59221438,0.144711909,0.869507485,0.952060677,0.504952738,7.516258543,0.333175197,9.053553234,0.841013592,0.215917962,1.913576326,1.965988356,0.798673465,9.175718412,0.55146708,7.161663803,0.629978223,0.13633234,0.811291377,0.868516507,0.445657545,6.328078589,0.29381684,2,2,2,1,0,1,1,0,2,37,2,0,1,3,2,4,720.4761658,61.80654458,13.55188261,80.73997215,87.37972253,44.10408517,636.2251371,29.12328642,129.9770311,21.1243316,1.290449376,15.67912259,14.33417355,4.353410372,99.16403825,2.849283955,1.7728,2.69,2.339,2.5586,1.7863,5.6982,8.019,8.9782,1.8133,1.469,4.3297,1.8189,8.2649,2.8267,1.782,5.7742,0.1984,2.6755,2.7261,3.9156,1.8148,3.7611,4.3297,2.5586,Benzene
29,16.47878566,0.589653211,0.13747802,0.826934193,0.929485223,0.438632421,7.715109176,0.347336219,17.38677597,0.82108746,0.19556363,2.351129266,1.876577221,0.7097704,8.63107818,0.517403951,13.76958579,0.597385656,0.128459632,0.763369365,0.851530694,0.396249951,6.3792852,0.289964901,3,5,1,0,1,1,2,1,2,50,2,0,1,3,2,5,1386.019247,58.8504404,12.79041822,76.23798793,85.38463022,39.34737931,641.9845582,28.65353943,223.3649323,17.3477505,1.448418584,15.58476445,13.31779733,3.9656939,96.82221239,2.678836119,0.684,1.7813,1.5208,2.041,0.5758,4.0694,3.0666,12.3287,0.6447,0.9539,1.1883,1.4971,11.0736,2.1865,0.6216,7.6231,0.2303,2.6527,1.5527,2.9809,0.5898,2.6584,1.1883,2.041,Benzene
30,24.80099178,0.591901482,0.30520646,0.672162973,0.665253752,0.730012454,0.331961873,0.373646931,30.73453608,0.954947538,0.503846176,1.720782442,1.332748111,1.450710914,0.366308998,0.7154852,22.13576158,0.664023972,0.293653648,0.665788051,0.573931357,0.706387128,0.288633532,0.373269203,2,1,1,1,1,1,2,1,3,17,1,1,0,4,5,3,2209.296175,64.64083337,29.63045357,65.5315894,59.00507645,69.07795461,29.01776395,36.61572386,298.1859816,9.917377385,3.158560905,7.146210586,9.17712084,5.265490389,6.464447117,2.882840612,1.5484,1.746,1.4741,2.7484,1.6045,1.437,3.2462,6.059,1.5812,2.0308,2.8872,2.1923,10.7406,0.6033,0.7649,1.7565,0.1941,1.9373,2.1362,1.4417,1.6155,1.5534,2.8872,2.7484,Benzene
31,25.10339123,0.542396179,0.308824884,0.638127862,0.758681292,0.646347659,0.347080601,0.349833905,28.8741303,0.907937829,0.506981069,1.517117712,1.50355655,1.158043566,0.355972596,0.611769584,22.4426417,0.626343109,0.293897491,0.619127729,0.743280226,0.643464192,0.293911216,0.34918157,2,1,1,1,1,1,2,1,3,18,0,1,1,3,5,2,2241.387711,60.71735364,29.80515032,61.00536444,75.08101827,62.79611383,29.46061293,34.11897863,279.3956234,8.960831133,3.156688689,6.520325071,9.174533124,4.504637891,5.520757147,2.492974292,1.0892,1.5377,1.1161,1.4652,1.1682,1.4163,1.9796,2.9779,1.1112,1.1309,2.5491,1.1344,10.5959,0.5685,0.4209,1.4777,0.1943,1.4038,1.9721,1.5782,1.1481,1.435,2.5491,1.4652,Benzene
32,25.09754738,0.522338695,0.310031009,0.599877389,0.769841965,0.600425181,0.324926674,0.342440594,28.44202899,0.822622377,0.526199793,1.432157633,1.560594045,1.108250906,0.335676077,0.563792803,22.47832819,0.582477788,0.296734373,0.601474807,0.736814309,0.618097533,0.282413526,0.346536868,2,1,0,0,1,1,2,1,3,19,0,1,0,3,4,3,2246.386516,56.70229843,30.01189799,59.2532931,74.27444114,60.4094945,28.32756946,33.8660005,296.7384059,9.602463746,3.388164342,6.692666055,9.92392675,4.611552586,5.517798901,2.574593735,2.986,2.9936,2.0089,3.7245,2.7416,3.0696,1.2722,8.9186,3.0882,3.1382,3.2026,2.7097,21.3692,0.7604,0.5133,20.6311,0.599,2.2197,2.6758,1.7166,3.0678,3.0103,3.2026,3.7245,Benzene
