,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
126,0.848,0.443,1.021,1.28,1.045,0.715,1.168,0.392
127,0.811,0.436,1.013,1.303,0.996,0.612,1.144,0.418
128,0.776,0.425,0.94,1.253,0.93,0.64,1.106,0.321
129,0.728,0.418,0.953,1.188,0.899,0.593,1.02,0.401
130,0.701,0.412,0.893,1.186,0.906,0.577,0.987,0.386
131,0.676,0.405,0.873,1.172,0.843,0.588,0.958,0.366
132,0.642,0.399,0.853,1.131,0.796,0.557,0.899,0.377
133,0.622,0.394,0.843,1.094,0.776,0.622,0.883,0.398
134,0.599,0.388,0.805,1.114,0.724,0.558,0.829,0.394
135,0.58,0.382,0.767,1.087,0.745,0.525,0.78,0.352
136,0.569,0.379,0.722,1.097,0.705,0.469,0.786,0.389
137,0.561,0.372,0.732,1.062,0.669,0.561,0.744,0.356
138,0.537,0.371,0.74,1.018,0.694,0.543,0.709,0.346
139,0.517,0.365,0.72,1.027,0.686,0.519,0.725,0.374
140,0.508,0.362,0.682,0.961,0.597,0.482,0.695,0.342
141,0.502,0.358,0.668,0.995,0.642,0.45,0.648,0.325
142,0.491,0.355,0.666,0.992,0.62,0.474,0.662,0.319
143,0.487,0.353,0.637,0.896,0.596,0.459,0.62,0.319
144,0.474,0.351,0.638,0.916,0.6,0.463,0.607,0.333
145,0.472,0.346,0.624,0.919,0.605,0.465,0.622,0.338
146,0.456,0.342,0.557,0.883,0.621,0.44,0.613,0.339
147,0.446,0.342,0.624,0.904,0.641,0.428,0.575,0.27
148,0.449,0.339,0.607,0.82,0.591,0.414,0.571,0.281
149,0.444,0.336,0.607,0.873,0.568,0.446,0.617,0.249
150,0.439,0.333,0.617,0.842,0.567,0.453,0.598,0.258
151,0.434,0.333,0.621,0.74,0.595,0.408,0.535,0.368
152,0.424,0.334,0.598,0.763,0.561,0.416,0.603,0.278
153,0.425,0.329,0.585,0.737,0.545,0.426,0.562,0.302
154,0.429,0.328,0.589,0.758,0.528,0.398,0.551,0.302
155,0.428,0.328,0.567,0.717,0.538,0.399,0.551,0.298
156,0.414,0.325,0.59,0.713,0.562,0.4,0.515,0.292
157,0.412,0.324,0.585,0.693,0.549,0.393,0.532,0.307
158,0.414,0.323,0.592,0.637,0.518,0.379,0.538,0.31
159,0.403,0.321,0.543,0.657,0.525,0.38,0.528,0.276
160,0.403,0.32,0.554,0.637,0.546,0.419,0.505,0.299
161,0.404,0.319,0.566,0.623,0.543,0.405,0.535,0.267
162,0.396,0.318,0.57,0.699,0.523,0.399,0.543,0.248
163,0.397,0.318,0.537,0.609,0.523,0.358,0.466,0.301
164,0.393,0.317,0.569,0.648,0.497,0.4,0.519,0.246
165,0.392,0.316,0.588,0.656,0.571,0.33,0.521,0.288
166,0.384,0.315,0.515,0.607,0.512,0.385,0.478,0.305
167,0.387,0.313,0.563,0.59,0.486,0.426,0.537,0.26
168,0.385,0.314,0.549,0.639,0.504,0.364,0.511,0.256
169,0.383,0.312,0.524,0.614,0.451,0.375,0.5,0.337
170,0.38,0.312,0.555,0.624,0.491,0.332,0.473,0.29
171,0.375,0.311,0.551,0.584,0.518,0.366,0.438,0.245
172,0.384,0.31,0.521,0.494,0.479,0.403,0.491,0.261
173,0.375,0.308,0.505,0.583,0.494,0.374,0.483,0.316
174,0.375,0.308,0.526,0.557,0.478,0.366,0.481,0.301
175,0.372,0.307,0.537,0.549,0.479,0.371,0.492,0.26
176,0.37,0.306,0.536,0.513,0.479,0.359,0.476,0.289
